ID,Percentage,Category,no_Anch,no_Chg,Anch1,Anch2,Anch3,Anch4,Chg1,Chg2,Chg3,Chg4,Chg5,Hgt1,Hgt2,Hgt3,Hgt4,Hgt5
9819,0.52558693,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
9820,0.135859964,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9821,0.60709768,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
9822,0.929761776,TP,2,0,0,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9823,0.572948171,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
9824,0.844766214,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9825,0.117458449,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9826,0.922073042,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9827,0.558652643,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
9828,0.188319675,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9829,0.287810108,FN,3,0,12,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9830,0.417824822,TN,4,4,1,3,4,15,3,4,8,17,-99,1,1,1,-1,-99
9831,0.740243022,FP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9832,0.243606208,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9833,0.3317148,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9834,0.156047407,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9835,0.616173078,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
9836,0.244481456,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9837,0.364164122,TN,3,0,0,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9838,0.380468813,TN,0,3,-99,-99,-99,-99,8,17,21,-99,-99,4,-1,-1,-99,-99
9839,0.105419467,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9840,0.650142218,FP,0,4,-99,-99,-99,-99,3,4,17,21,-99,-1,-1,2,2,-99
9841,0.0899849,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9842,0.150557456,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9843,0.791234885,FP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9844,0.706738036,TP,3,0,0,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9845,0.701807469,FP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9846,0.109969731,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9847,0.433561822,TN,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,4,-99,-99,-99,-99
9848,0.815422203,TP,3,0,0,4,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9849,0.673624183,TP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1,3,3,-99,-99
9850,0.16277261,TN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9851,0.714192449,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9852,0.556657145,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
9853,0.820233426,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9854,0.731410921,FP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9855,0.78421256,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9856,0.642474002,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,4,-99,-99,-99
9857,0.640636747,TP,0,4,-99,-99,-99,-99,3,4,17,21,-99,-1,-1,3,1,-99
9858,0.589372479,FP,0,2,-99,-99,-99,-99,4,21,-99,-99,-99,-1,2,-99,-99,-99
9859,0.256930619,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9860,0.681871813,TP,4,0,0,4,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9861,0.142218527,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9862,0.575716062,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,2,-99,-99,-99
9863,0.155070154,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9864,0.200599908,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9865,0.799871655,FP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9866,0.233153166,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9867,0.085241271,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9868,0.769514155,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9869,0.27588825,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9870,0.868775405,TP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9871,0.629024675,TP,4,3,0,8,14,17,3,4,21,-99,-99,-1,-1,3,-99,-99
9872,0.652182513,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9873,0.472569187,TN,3,2,0,17,21,-99,17,21,-99,-99,-99,-1,-1,-99,-99,-99
9874,0.515778461,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
9875,0.688107667,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9876,0.137669381,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9877,0.555961379,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
9878,0.804435279,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9879,0.847204917,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9880,0.712797384,FP,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9881,0.681726073,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9882,0.171062014,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9883,0.311856645,TN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9884,0.117802806,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9885,0.594114096,FP,4,2,0,5,8,17,3,21,-99,-99,-99,-1,2,-99,-99,-99
9886,0.192151139,FN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9887,0.317464582,TN,3,0,0,8,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9888,0.616403021,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
9889,0.531818922,FP,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,-1,-99,-99,-99,-99
9890,0.5,TN,4,0,0,1,3,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9891,0.438738333,TN,0,3,-99,-99,-99,-99,7,17,21,-99,-99,1,-1,-1,-99,-99
9892,0.854444889,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9893,0.163734282,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9894,0.073906044,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9895,0.129516674,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9896,0.54162989,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
9897,0.814308156,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9898,0.141303193,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9899,0.882292591,FP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9900,0.715663163,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9901,0.229171385,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9902,0.180407337,TN,4,0,0,8,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9903,0.410704122,TN,0,4,-99,-99,-99,-99,4,7,15,21,-99,1,1,-1,-1,-99
9904,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
9905,0.513471291,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
9906,0.917417451,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9907,0.219182853,TN,4,0,0,7,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9908,0.100766118,TN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9909,0.149974204,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9910,0.236544151,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9911,0.567604481,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
9912,0.200104189,TN,3,0,0,15,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9913,0.821213776,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9914,0.534733823,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
9915,0.469022576,TN,4,1,4,7,8,20,4,-99,-99,-99,-99,2,-99,-99,-99,-99
9916,0.782711911,TP,3,0,0,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9917,0.283666596,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9918,0.412205259,TN,0,3,-99,-99,-99,-99,4,8,21,-99,-99,2,1,-1,-99,-99
9919,0.553104207,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
9920,0.080249771,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9921,0.175717949,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9922,0.135129652,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9923,0.279112453,TN,3,0,0,3,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9924,0.189743241,TN,3,0,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9925,0.104755119,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9926,0.897455802,TP,3,0,0,1,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9927,0.176425142,TN,2,0,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9928,0.90747559,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9929,0.235553205,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9930,0.58662486,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
9931,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
9932,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
9933,0.255469248,TN,2,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9934,0.76821401,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9935,0.181675862,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9936,0.134741586,TN,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9937,0.079416515,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9938,0.6633372,FP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9939,0.772219266,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9940,0.704261086,TP,4,0,0,5,8,14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9941,0.397133879,FN,0,3,-99,-99,-99,-99,8,17,21,-99,-99,3,-1,-1,-99,-99
9942,0.463586763,TN,0,2,-99,-99,-99,-99,4,17,-99,-99,-99,1,-1,-99,-99,-99
9943,0.559845798,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
9944,0.468696813,TN,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,1,-1,-99,-99,-99
9945,0.059592441,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9946,0.621377192,TP,0,2,-99,-99,-99,-99,3,21,-99,-99,-99,-1,3,-99,-99,-99
9947,0.322164107,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9948,0.05955253,FN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9949,0.841824387,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9950,0.807206595,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9951,0.096140562,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9952,0.809166826,TP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9953,0.809882969,FP,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9954,0.272065333,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9955,0.246094326,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9956,0.713832412,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9957,0.167592154,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9958,0.533036275,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
9959,0.123343786,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9960,0.196936274,FN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9961,0.131900714,TN,2,0,0,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9962,0.55773818,TP,0,2,-99,-99,-99,-99,4,21,-99,-99,-99,-1,1,-99,-99,-99
9963,0.782767813,TP,3,0,0,1,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9964,0.436338873,TN,0,3,-99,-99,-99,-99,4,17,21,-99,-99,1,-1,-1,-99,-99
9965,0.108375275,TN,1,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9966,0.646962561,TP,0,4,-99,-99,-99,-99,3,4,17,21,-99,-1,-1,1,3,-99
9967,0.168302391,FN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9968,0.563808107,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
9969,0.443697063,FN,4,2,4,7,8,13,4,17,-99,-99,-99,2,-1,-99,-99,-99
9970,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
9971,0.715660465,TP,4,0,0,8,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9972,0.146299909,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9973,0.835919029,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9974,0.330291468,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9975,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
9976,0.2919394,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9977,0.705169899,TP,4,0,0,4,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9978,0.51273795,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
9979,0.360471236,FN,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9980,0.559248215,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,1,-99,-99,-99
9981,0.625154591,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
9982,0.09496679,TN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9983,0.596046937,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
9984,0.243463997,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9985,0.602498539,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,4,-99,-99,-99,-99
9986,0.145070749,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9987,0.65584752,TP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1,2,3,-99,-99
9988,0.169028615,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9989,0.388212243,TN,3,4,4,7,8,-99,4,7,8,17,-99,1,1,1,-1,-99
9990,0.634703245,TP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,2,3,-99,-99,-99
9991,0.747139032,TP,4,0,0,4,5,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9992,0.115511439,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9993,0.134225817,TN,2,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9994,0.779650048,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9995,0.229078967,FN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9996,0.513058031,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
9997,0.128450234,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9998,0.882582691,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9999,0.932322422,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10000,0.644530633,TP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1,1,3,-99,-99
10001,0.535490169,FP,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,1,-99,-99,-99,-99
10002,0.194651083,TN,2,0,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10003,0.875544998,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10004,0.445593095,TN,3,2,3,4,12,-99,3,8,-99,-99,-99,1,1,-99,-99,-99
10005,0.191448232,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10006,0.250674429,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10007,0.511847382,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,1,-99,-99,-99,-99
10008,0.125999146,TN,2,0,0,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10009,0.380611679,TN,3,4,0,13,17,-99,4,7,8,21,-99,3,1,1,-1,-99
10010,0.717108298,TP,4,0,0,5,8,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10011,0.171994223,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10012,0.125667666,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10013,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10014,0.493406691,FN,0,1,-99,-99,-99,-99,4,-99,-99,-99,-99,1,-99,-99,-99,-99
10015,0.545912351,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,2,-99,-99,-99,-99
10016,0.591920357,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10017,0.681713322,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10018,0.181665531,TN,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10019,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10020,0.470891154,TN,2,2,17,21,-99,-99,8,21,-99,-99,-99,1,-1,-99,-99,-99
10021,0.521417896,FP,4,1,0,5,8,17,21,-99,-99,-99,-99,1,-99,-99,-99,-99
10022,0.803806394,FP,3,0,0,3,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10023,0.482112117,TN,0,1,-99,-99,-99,-99,17,-99,-99,-99,-99,-1,-99,-99,-99,-99
10024,0.600799542,FP,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,1,3,-99,-99,-99
10025,0.091248258,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10026,0.132485661,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10027,0.248462389,TN,3,0,0,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10028,0.20959793,FN,3,0,0,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10029,0.474791828,FN,0,2,-99,-99,-99,-99,8,17,-99,-99,-99,1,-1,-99,-99,-99
10030,0.322002799,FN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10031,0.401115977,FN,3,3,0,7,8,-99,7,8,21,-99,-99,1,3,-1,-99,-99
10032,0.256789879,TN,4,0,8,12,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10033,0.364251097,FN,3,4,14,17,21,-99,3,8,17,21,-99,3,1,-1,-1,-99
10034,-9,NA,0,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
10035,0.444620221,FN,0,2,-99,-99,-99,-99,17,21,-99,-99,-99,-1,-1,-99,-99,-99
10036,0.19225588,TN,2,0,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10037,0.475833679,FN,4,1,13,14,17,20,21,-99,-99,-99,-99,-1,-99,-99,-99,-99
10038,0.527133645,TP,0,1,-99,-99,-99,-99,3,-99,-99,-99,-99,-1,-99,-99,-99,-99
10039,0.385307085,TN,3,5,0,14,17,-99,3,4,8,17,21,1,1,1,-1,-1
10040,0.914123873,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10041,0.213164072,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10042,0.593092817,FP,3,1,0,3,8,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10043,0.579163474,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10044,0.084190333,FN,2,0,0,13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10045,0.75873902,FP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10046,0.105647913,TN,1,0,7,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10047,0.177308356,TN,3,0,0,7,8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10048,0.40275351,TN,3,2,3,4,16,-99,3,8,-99,-99,-99,4,1,-99,-99,-99
10049,0.351414798,TN,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10050,0.581412477,FP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10051,0.302003305,FN,4,0,0,8,14,15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10052,0.036072819,TN,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10053,0.192032422,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10054,0.078688823,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10055,0.382605708,FN,0,4,-99,-99,-99,-99,3,4,7,21,-99,3,1,1,-1,-99
10056,0.397577929,FN,0,4,-99,-99,-99,-99,3,4,8,21,-99,2,1,1,-1,-99
10057,0.866741445,TP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10058,0.049668618,TN,2,0,7,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10059,0.865079499,FP,2,0,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10060,0.173706815,TN,3,0,0,13,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10061,0.629452888,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10062,0.804541951,TP,3,0,0,8,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10063,0.759216995,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10064,0.633309868,FP,0,3,-99,-99,-99,-99,3,17,21,-99,-99,-1,1,3,-99,-99
10065,0.579125394,TP,0,1,-99,-99,-99,-99,21,-99,-99,-99,-99,3,-99,-99,-99,-99
10066,0.661952767,FP,4,0,0,7,17,21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10067,0.664891067,TP,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10068,0.37131935,FN,3,0,0,14,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10069,0.740562157,TP,3,0,0,4,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
10070,0.143947301,TN,2,0,0,17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
